video_id,creator_id,upload_date,category,duration_seconds,days_since_upload,view_count,like_count,comment_count,share_count,has_music,has_text_overlay,has_effects,has_voiceover,is_vertical,video_quality,trending_score,avg_watch_time_seconds,retention_rate,engagement_rate,hashtag_count,description_length,top_country,is_monetized,language
video_0029938,creator_01171,2025-03-23T12:40:04.200Z,Beauty,30,144,3053,173,63,4,true,true,false,false,true,1080p,0.482,21,0.7,0.079,3,217,VN,true,ja
video_0029939,creator_04852,2025-05-21T00:13:05.741Z,Dance,35,85,1474,53,19,7,true,true,false,false,true,1080p,0.189,11,0.314,0.054,8,177,IT,true,ja
video_0029940,creator_02317,2025-05-08T17:30:15.377Z,Travel,45,98,4302,426,49,10,true,false,true,false,true,1080p,0.77,21,0.467,0.113,2,150,BD,true,ar
video_0029941,creator_03804,2025-03-05T17:04:56.143Z,Art,50,162,35611,1396,334,146,true,true,true,true,true,1080p,0.934,36,0.72,0.053,7,135,NG,true,sv
video_0029942,creator_04408,2025-04-19T22:47:21.301Z,Education,15,116,1028,79,13,7,false,true,false,true,true,1080p,0.968,10,0.667,0.096,9,226,IT,true,ar
video_0029943,creator_00235,2025-06-29T15:20:45.508Z,Education,40,46,9252,216,29,100,true,true,true,false,true,1080p,0.796,17,0.425,0.037,2,215,BD,true,zh
video_0029944,creator_01642,2025-06-28T06:51:46.899Z,DIY,35,47,1097,102,9,3,true,true,true,false,true,1080p,0.331,27,0.771,0.104,7,50,BR,true,tr
video_0029945,creator_00930,2025-03-16T11:08:41.109Z,News,15,151,1076,47,3,1,false,true,true,false,true,720p,0.929,9,0.6,0.047,5,206,JP,true,ru
video_0029946,creator_01184,2025-07-26T23:25:43.360Z,Travel,35,18,17929,1551,342,172,true,true,true,false,false,1080p,0.158,18,0.514,0.115,8,186,KR,true,id
video_0029947,creator_04135,2025-06-24T17:20:33.725Z,DIY,40,51,1019,52,3,2,false,true,true,false,false,1080p,0.705,20,0.5,0.056,3,113,US,true,bn
video_0029948,creator_00393,2025-02-21T13:48:20.464Z,Beauty,55,174,1005,53,7,6,true,true,true,true,true,1080p,0.207,29,0.527,0.066,8,55,IR,true,pl
video_0029949,creator_02911,2025-04-23T16:28:07.264Z,Dance,40,113,6441,244,77,16,true,true,true,false,true,1080p,0.793,32,0.8,0.052,7,127,FR,false,sv
video_0029950,creator_02943,2025-04-24T03:04:00.967Z,Food,20,112,1001,41,20,5,false,true,true,false,true,1080p,0.929,10,0.5,0.066,4,77,JP,false,en
video_0029951,creator_02858,2025-04-14T13:22:33.528Z,Music,20,122,1214,97,3,6,true,true,true,true,true,1080p,0.4,10,0.5,0.087,4,164,TR,true,ar
video_0029952,creator_02123,2025-06-09T07:06:59.149Z,Education,55,66,1013,20,5,8,false,false,true,true,true,1080p,0.827,40,0.727,0.033,9,67,DE,false,ko
video_0029953,creator_01294,2025-03-07T04:07:41.649Z,DIY,50,160,6122,432,52,11,false,true,true,false,true,1080p,0.914,21,0.42,0.081,5,202,MX,false,tr
video_0029954,creator_03407,2025-04-11T01:39:05.848Z,Art,35,125,1033,101,21,2,true,true,true,false,true,1080p,0.346,12,0.343,0.12,7,119,PK,true,ar
video_0029955,creator_00359,2025-05-20T00:25:44.675Z,Pets,25,86,1389,134,23,11,true,false,true,true,true,1080p,0.396,14,0.56,0.121,4,188,US,true,th
video_0029956,creator_00778,2025-05-10T18:28:04.570Z,Fashion,30,96,1046,94,11,7,false,true,false,true,true,1080p,0.155,17,0.567,0.107,7,154,VN,true,pt
video_0029957,creator_01230,2025-07-11T06:18:33.327Z,Gaming,25,34,1780,152,30,16,true,true,true,true,true,1080p,0.171,16,0.64,0.111,5,194,MX,true,th
video_0029958,creator_00592,2025-07-06T22:52:33.349Z,Pets,15,38,1363,49,18,2,true,true,true,true,true,1080p,0.374,11,0.733,0.051,6,171,PH,true,nl
video_0029959,creator_00881,2025-07-17T23:42:32.430Z,Science,60,27,17950,1015,171,69,false,true,true,true,true,1080p,0.204,28,0.467,0.07,3,89,KR,true,ko
video_0029960,creator_02054,2025-06-18T10:43:37.191Z,Pets,25,57,2289,198,26,22,true,false,false,true,true,1080p,0.677,21,0.84,0.107,7,134,IR,true,pt
video_0029961,creator_02853,2025-03-08T14:44:24.334Z,Gaming,55,159,2836,258,14,29,true,false,true,false,true,1080p,0.749,45,0.818,0.106,4,158,BD,true,bn
video_0029962,creator_02748,2025-02-23T02:10:38.969Z,Kids,55,172,1035,57,7,4,true,true,true,false,false,1080p,0.798,35,0.636,0.066,4,185,DE,true,en
video_0029963,creator_02546,2025-04-16T23:06:45.398Z,Lifestyle,15,119,1048,50,9,9,true,true,true,false,true,720p,0.106,6,0.4,0.065,3,181,IT,true,tr
video_0029964,creator_00956,2025-05-15T01:00:20.587Z,Technology,25,91,1001,74,14,4,true,true,true,false,true,1080p,0.898,9,0.36,0.092,5,209,JP,true,vi
video_0029965,creator_04751,2025-03-11T00:21:15.219Z,Kids,55,156,2738,223,48,17,true,true,false,false,true,1080p,0.245,22,0.4,0.105,3,153,US,true,it
video_0029966,creator_03097,2025-02-26T10:16:22.471Z,Beauty,30,169,6174,320,104,38,true,true,true,false,true,1080p,0.513,20,0.667,0.075,9,165,TH,true,fr
video_0029967,creator_00649,2025-08-09T06:05:04.155Z,Gaming,30,5,1002,23,21,1,false,true,true,false,true,1080p,0.914,13,0.433,0.045,7,219,BD,true,bn
video_0029968,creator_00493,2025-07-18T00:28:22.212Z,Technology,20,27,1286,125,6,12,false,false,true,false,true,1080p,0.813,12,0.6,0.111,3,170,IN,true,pl
video_0029969,creator_00094,2025-03-17T01:12:16.154Z,DIY,40,150,1001,21,11,7,true,true,false,true,true,1080p,0.154,30,0.75,0.039,9,217,FR,true,ar
video_0029970,creator_01440,2025-06-15T11:00:27.242Z,Pets,20,60,45994,1816,344,341,true,true,false,false,false,1080p,0.584,8,0.4,0.054,7,204,ID,true,bn
video_0029971,creator_01929,2025-05-02T04:58:40.463Z,Technology,55,104,1011,88,11,9,true,true,true,false,true,1080p,0.692,27,0.491,0.107,5,245,TH,true,es
video_0029972,creator_03086,2025-04-05T12:48:02.619Z,Travel,45,131,1047,62,16,4,true,false,true,false,true,1080p,0.866,27,0.6,0.078,7,167,ID,true,hi
video_0029973,creator_02478,2025-08-02T01:29:52.431Z,DIY,55,12,1002,78,15,9,true,true,true,false,false,1080p,0.618,38,0.691,0.102,3,161,TH,true,th
video_0029974,creator_01660,2025-08-07T11:12:19.675Z,Pets,60,7,1375,111,23,13,true,false,true,true,true,1080p,0.343,29,0.483,0.107,6,174,US,true,ja
video_0029975,creator_04843,2025-04-10T01:08:00.638Z,Education,45,126,1007,44,8,1,true,false,true,true,true,1080p,0.895,22,0.489,0.053,2,127,BD,true,fr
video_0029976,creator_00155,2025-07-07T22:57:05.370Z,Travel,55,37,1472,100,29,6,true,true,false,true,true,1080p,0.764,21,0.382,0.092,4,89,FR,true,th
video_0029977,creator_01702,2025-03-27T11:26:08.637Z,DIY,40,140,1025,41,14,6,true,false,true,false,true,1080p,0.99,31,0.775,0.06,8,98,TR,true,sv
video_0029978,creator_04550,2025-02-19T17:26:48.953Z,Travel,25,176,1002,93,6,3,true,true,true,true,true,1080p,0.586,11,0.44,0.102,8,198,PH,true,sv
video_0029979,creator_03844,2025-07-01T11:12:11.811Z,Art,25,44,1019,48,7,5,true,true,false,true,true,1080p,0.992,10,0.4,0.059,7,165,PH,true,pt
video_0029980,creator_03647,2025-08-13T19:19:04.859Z,Fashion,20,1,1537,139,27,8,true,true,false,false,false,1080p,0.326,12,0.6,0.113,7,56,IT,true,ar
video_0029981,creator_03535,2025-02-24T20:07:46.348Z,Beauty,30,171,79803,2535,306,864,true,false,false,false,true,1080p,0.139,24,0.8,0.046,8,156,BR,true,fr
video_0029982,creator_03894,2025-05-08T21:39:59.812Z,Beauty,30,98,1011,101,16,2,true,true,true,true,true,720p,0.403,20,0.667,0.118,3,166,PK,false,ar
video_0029983,creator_01230,2025-05-18T07:55:34.937Z,Science,55,88,1007,86,13,3,true,true,false,true,true,720p,0.835,46,0.836,0.101,6,184,BD,true,pt
video_0029984,creator_03999,2025-02-25T17:17:37.259Z,Beauty,60,170,52030,1066,443,89,true,true,true,false,true,1080p,0.268,31,0.517,0.031,8,181,PK,true,id
video_0029985,creator_04263,2025-07-29T00:41:11.930Z,Travel,20,16,1015,74,13,5,true,false,false,false,true,1080p,0.673,12,0.6,0.091,6,97,GB,true,tr
video_0029986,creator_01737,2025-06-10T17:14:01.398Z,DIY,15,65,1035,69,15,2,true,true,true,false,true,1080p,0.288,9,0.6,0.083,4,70,BR,true,ja
video_0029987,creator_00126,2025-07-09T12:00:50.716Z,Fitness,25,36,1190,34,25,9,true,true,true,false,false,1080p,0.588,13,0.52,0.057,2,227,NG,true,ko
video_0029988,creator_02791,2025-07-09T13:39:49.577Z,Technology,45,36,1009,21,17,10,true,true,true,false,true,1080p,0.316,31,0.689,0.048,4,72,ID,true,pt
video_0029989,creator_00458,2025-06-14T03:12:53.090Z,Travel,60,61,1001,95,7,10,true,true,true,true,true,720p,0.223,27,0.45,0.112,3,124,IT,false,ja
video_0029990,creator_03122,2025-04-20T08:22:52.751Z,Motivation,50,116,1367,46,7,6,true,false,false,false,true,1080p,0.968,38,0.76,0.043,3,174,TR,true,zh
video_0029991,creator_04050,2025-04-03T13:22:44.700Z,News,30,133,1104,58,23,11,false,true,false,true,true,720p,0.774,19,0.633,0.083,2,205,IN,true,bn
video_0029992,creator_02549,2025-04-16T12:59:09.277Z,Gaming,25,120,1001,97,19,2,true,true,true,false,true,720p,0.869,19,0.76,0.118,8,192,US,true,fr
video_0029993,creator_02979,2025-02-23T06:10:00.281Z,Art,60,172,11970,514,238,120,true,true,true,true,true,1080p,0.971,53,0.883,0.073,2,58,MX,true,fr
video_0029994,creator_04147,2025-08-13T19:07:49.661Z,Gaming,25,1,1001,42,6,8,true,true,true,true,true,720p,0.156,16,0.64,0.056,2,152,IN,true,hi
video_0029995,creator_04425,2025-03-30T01:06:32.232Z,Beauty,55,137,140769,7714,942,386,true,false,true,true,true,720p,0.268,22,0.4,0.064,8,88,JP,true,pl
video_0029996,creator_04146,2025-02-26T03:54:57.794Z,Travel,50,169,29273,2085,578,155,true,true,false,false,true,1080p,0.63,38,0.76,0.096,5,147,PK,true,zh
video_0029997,creator_02393,2025-03-18T22:40:39.566Z,Comedy,35,148,3292,238,64,13,true,false,true,false,true,720p,0.407,20,0.571,0.096,6,231,TR,false,en
video_0029998,creator_01837,2025-03-01T22:48:53.213Z,Gaming,30,165,1007,47,10,4,true,true,true,true,false,720p,0.38,15,0.5,0.061,2,235,MX,true,ja
video_0029999,creator_04965,2025-08-04T04:24:18.570Z,Travel,20,10,1004,89,18,4,true,false,true,true,true,1080p,0.926,16,0.8,0.111,4,130,JP,true,pl
video_0030000,creator_01197,2025-07-23T04:39:08.623Z,Music,50,22,1012,63,6,2,true,true,true,false,true,1080p,0.403,29,0.58,0.07,6,223,PK,true,sv
video_0030001,creator_03080,2025-04-08T12:31:28.182Z,Technology,55,128,1073,57,21,4,false,true,true,false,true,1080p,0.539,23,0.418,0.076,6,240,BR,false,bn
video_0030002,creator_03080,2025-06-21T13:25:31.972Z,Beauty,35,54,1041,93,9,5,true,true,false,false,true,720p,0.357,14,0.4,0.103,3,84,IN,true,ko
video_0030003,creator_00610,2025-02-22T11:55:51.098Z,Art,15,173,82601,5234,1203,474,true,false,true,true,true,1080p,0.887,12,0.8,0.084,9,212,FR,true,ru
video_0030004,creator_03044,2025-03-20T02:08:13.584Z,Motivation,45,147,127372,10135,2540,139,false,true,true,false,true,1080p,0.539,15,0.333,0.101,8,78,VN,true,pt
video_0030005,creator_01752,2025-06-27T21:09:56.931Z,Motivation,20,48,1058,95,21,3,false,true,true,true,true,720p,0.323,6,0.3,0.112,7,144,FR,true,tr
video_0030006,creator_00824,2025-07-08T04:59:47.289Z,Music,60,37,1001,51,19,1,true,false,true,false,false,1080p,0.865,47,0.783,0.071,3,198,DE,true,fr
video_0030007,creator_04930,2025-08-07T13:12:01.526Z,Dance,50,7,1002,80,19,5,true,true,true,false,false,1080p,0.869,26,0.52,0.104,9,188,PH,false,pl
video_0030008,creator_01037,2025-04-21T07:51:05.219Z,Food,25,115,1011,58,18,6,true,false,false,true,true,720p,0.654,19,0.76,0.081,9,199,BD,true,en
video_0030009,creator_02133,2025-06-30T07:23:17.367Z,Fashion,35,45,1001,64,15,3,true,true,true,false,true,1080p,0.563,22,0.629,0.082,4,230,DE,true,id
video_0030010,creator_02484,2025-07-18T23:30:08.876Z,Sports,60,26,1001,64,11,10,true,false,true,false,true,1080p,0.212,45,0.75,0.085,3,197,ZA,true,pt
video_0030011,creator_04043,2025-06-01T01:08:27.015Z,Kids,45,74,147706,11804,1518,490,true,false,false,false,true,1080p,0.311,30,0.667,0.094,5,187,MX,true,de
video_0030012,creator_03937,2025-05-22T04:53:53.258Z,Fitness,45,84,3222,260,41,14,true,false,true,false,true,1080p,0.051,36,0.8,0.098,5,78,VN,true,vi
video_0030013,creator_01402,2025-07-30T11:30:17.760Z,Travel,15,15,3932,278,21,22,true,true,true,false,true,720p,0.94,12,0.8,0.082,8,149,IN,true,ru
video_0030014,creator_03261,2025-05-18T08:57:37.716Z,Motivation,45,88,2217,77,49,16,false,true,true,false,true,1080p,0.165,33,0.733,0.064,7,116,ZA,false,en
video_0030015,creator_01546,2025-07-04T14:44:03.732Z,DIY,15,41,1015,80,22,3,false,true,true,true,true,1080p,0.357,4,0.267,0.103,8,63,MX,false,sv
video_0030016,creator_02265,2025-04-23T09:20:31.423Z,Education,25,113,11222,648,256,45,true,true,true,true,true,1080p,0.618,17,0.68,0.085,8,215,VN,true,sv
video_0030017,creator_01164,2025-08-07T04:22:48.000Z,Beauty,30,7,1105,83,6,4,true,true,true,true,true,1080p,0.89,18,0.6,0.084,4,151,PK,true,sv
video_0030018,creator_01922,2025-06-04T03:08:21.523Z,Art,20,71,1250,68,26,5,true,true,false,false,true,1080p,0.242,13,0.65,0.079,7,60,IN,true,nl
video_0030019,creator_01935,2025-03-19T13:28:02.769Z,News,50,148,106856,10068,1585,142,true,true,true,false,true,720p,0.247,36,0.72,0.11,9,193,TR,true,pl
video_0030020,creator_01719,2025-08-01T19:54:08.264Z,Education,30,13,1322,37,24,7,false,false,false,false,true,720p,0.771,19,0.633,0.051,6,104,JP,true,hi
video_0030021,creator_02827,2025-05-08T04:45:45.513Z,Travel,25,98,1028,97,23,10,true,true,true,false,true,1080p,0.32,9,0.36,0.126,9,131,ID,true,bn
video_0030022,creator_01371,2025-02-20T06:47:41.336Z,Gaming,50,175,3566,178,15,38,true,false,true,false,true,1080p,0.152,32,0.64,0.065,8,56,IR,false,hi
video_0030023,creator_04607,2025-03-20T02:03:45.096Z,Food,25,147,36055,2429,281,316,false,false,true,true,true,720p,0.675,9,0.36,0.084,5,236,IN,true,pt
video_0030024,creator_03934,2025-05-13T16:18:32.060Z,Dance,15,93,7995,706,84,43,false,true,true,true,false,720p,0.447,9,0.6,0.104,3,218,IN,true,es
video_0030025,creator_04053,2025-07-12T22:18:45.978Z,Food,50,32,1025,77,16,9,true,false,true,false,true,1080p,0.459,37,0.74,0.1,3,163,GB,false,id
video_0030026,creator_02091,2025-07-20T13:08:38.945Z,Fashion,20,25,4198,168,50,36,true,true,false,true,true,1080p,0.127,14,0.7,0.061,3,113,ID,true,pt
video_0030027,creator_02823,2025-07-29T07:46:59.964Z,Beauty,35,16,1003,65,18,6,false,false,true,false,false,1080p,0.222,11,0.314,0.089,3,92,IN,false,id
video_0030028,creator_00627,2025-06-12T06:43:27.975Z,Fitness,25,63,6313,179,19,35,true,true,true,false,true,1080p,0.287,21,0.84,0.037,5,223,DE,false,pt
video_0030029,creator_01118,2025-06-02T23:48:36.219Z,Technology,60,72,1009,39,18,1,true,true,true,false,true,1080p,0.994,42,0.7,0.057,2,68,GB,true,es
video_0030030,creator_00398,2025-07-04T02:27:32.270Z,Pets,45,41,4790,166,61,37,false,true,true,false,true,720p,0.757,23,0.511,0.055,4,156,VN,true,th
video_0030031,creator_03767,2025-03-08T10:25:03.539Z,Travel,40,159,8365,786,102,87,true,true,true,false,true,1080p,0.977,18,0.45,0.117,7,222,KR,true,ja
video_0030032,creator_02243,2025-03-29T00:58:09.344Z,Motivation,60,138,4071,110,87,5,false,true,true,false,true,1080p,0.284,30,0.5,0.05,3,204,TH,false,vi
video_0030033,creator_02779,2025-02-24T17:30:06.819Z,Pets,45,171,1001,24,11,6,true,false,false,false,true,720p,0.843,29,0.644,0.041,9,226,ID,true,sv
video_0030034,creator_03273,2025-06-30T23:53:38.861Z,Comedy,35,44,23823,1219,220,93,false,true,true,false,true,1080p,0.967,29,0.829,0.064,2,236,GB,true,ar
video_0030035,creator_04831,2025-06-22T08:12:57.692Z,Fitness,40,53,2602,77,36,24,true,false,true,false,false,1080p,0.084,30,0.75,0.053,4,190,FR,true,ar
video_0030036,creator_00738,2025-03-02T06:30:16.577Z,Comedy,45,165,1021,50,11,2,true,true,false,false,true,720p,0.625,32,0.711,0.062,9,186,FR,true,de
video_0030037,creator_01018,2025-06-03T16:55:25.662Z,Motivation,60,72,1001,66,22,6,true,false,true,true,true,720p,0.572,18,0.3,0.094,6,119,IT,false,pt
video_0030038,creator_00552,2025-06-27T07:23:53.744Z,DIY,40,48,1363,30,6,10,true,false,false,false,true,1080p,0.777,28,0.7,0.034,3,86,NG,true,es
video_0030039,creator_01003,2025-06-05T02:26:24.987Z,Kids,50,70,1003,96,12,7,true,false,false,false,true,1080p,0.816,22,0.44,0.115,7,80,PH,true,pl
video_0030040,creator_03871,2025-07-07T15:12:51.627Z,Motivation,40,38,31965,2172,393,108,true,true,true,false,false,1080p,0.924,32,0.8,0.084,4,57,VN,true,ar
video_0030041,creator_02555,2025-03-30T10:29:59.855Z,DIY,50,137,1001,90,3,7,true,true,false,false,true,1080p,0.811,27,0.54,0.1,8,108,TR,false,ru
video_0030042,creator_00996,2025-02-25T17:18:35.084Z,Fitness,35,170,6355,242,137,32,true,true,true,false,true,1080p,0.578,27,0.771,0.065,8,177,IN,true,id
video_0030043,creator_03024,2025-07-17T03:45:19.370Z,Technology,60,28,26427,1766,286,274,true,false,false,false,true,1080p,0.926,45,0.75,0.088,3,105,MX,true,es
video_0030044,creator_03804,2025-07-17T16:06:36.285Z,News,60,28,75341,4064,1719,586,true,true,true,false,true,1080p,0.367,18,0.3,0.085,3,198,ZA,false,pt
video_0030045,creator_03643,2025-04-25T16:38:23.349Z,Sports,55,111,1003,25,16,10,true,false,false,true,true,1080p,0.245,45,0.818,0.051,3,200,FR,true,ko
video_0030046,creator_00098,2025-02-21T01:14:51.146Z,Music,25,174,3709,193,50,31,true,true,true,false,true,1080p,0.478,10,0.4,0.074,8,93,FR,true,id
video_0030047,creator_00962,2025-07-03T20:01:27.454Z,Music,40,42,1001,90,8,3,true,false,true,false,true,1080p,0.65,15,0.375,0.101,4,146,IR,true,pl
video_0030048,creator_04744,2025-03-09T17:18:04.914Z,Sports,50,158,3487,346,12,3,true,false,true,true,true,1080p,0.797,41,0.82,0.104,8,248,IN,true,it
video_0030049,creator_02855,2025-07-17T14:17:44.957Z,Music,40,28,2920,248,30,24,true,true,true,false,false,1080p,0.947,28,0.7,0.103,6,187,ID,true,fr
video_0030050,creator_02273,2025-06-11T15:18:29.360Z,Fashion,60,64,155696,10019,2559,894,true,true,true,true,true,1080p,0.869,33,0.55,0.087,8,229,IN,true,de
video_0030051,creator_04140,2025-06-29T10:49:57.074Z,Sports,55,46,22960,1105,326,26,true,false,false,true,true,1080p,0.569,38,0.691,0.063,5,203,BD,false,hi
video_0030052,creator_01405,2025-08-04T17:45:41.896Z,Comedy,25,10,1136,76,20,7,true,true,true,true,true,1080p,0.24,15,0.6,0.091,4,181,BR,true,zh
video_0030053,creator_04729,2025-04-04T13:01:02.660Z,Lifestyle,40,132,1006,82,14,4,true,false,false,false,false,1080p,0.92,13,0.325,0.099,5,91,BR,true,de
video_0030054,creator_02672,2025-07-09T13:05:01.996Z,Sports,20,36,1099,31,5,1,true,true,true,true,true,1080p,0.715,15,0.75,0.034,6,138,BR,true,hi
video_0030055,creator_00585,2025-07-28T10:29:17.164Z,DIY,15,17,111275,6303,1996,696,true,true,true,true,true,1080p,0.698,6,0.4,0.081,5,227,PK,true,ko
video_0030056,creator_03717,2025-06-28T10:20:03.790Z,Sports,45,47,26442,2270,206,111,true,true,true,true,true,1080p,0.081,34,0.756,0.098,2,105,DE,true,vi
video_0030057,creator_01013,2025-02-26T02:03:10.263Z,News,20,169,9436,452,42,101,true,true,false,true,true,1080p,0.259,11,0.55,0.063,3,139,VN,true,pl
video_0030058,creator_04553,2025-03-18T04:40:55.354Z,Dance,50,149,32303,1515,233,197,true,true,true,true,true,720p,0.275,26,0.52,0.06,6,50,GB,false,es
video_0030059,creator_03139,2025-06-08T16:43:58.043Z,Pets,45,67,1036,33,23,3,false,true,false,false,true,720p,0.811,27,0.6,0.057,6,125,IN,true,fr
video_0030060,creator_01794,2025-03-16T20:51:37.232Z,DIY,15,151,1140,49,16,7,true,true,false,true,true,1080p,0.186,8,0.533,0.063,4,232,IT,true,th
video_0030061,creator_01742,2025-02-25T11:00:37.380Z,Fitness,50,170,1002,60,10,7,true,true,true,true,true,1080p,0.467,35,0.7,0.077,8,173,ID,false,ko
video_0030062,creator_02759,2025-07-20T23:58:43.273Z,Science,15,24,3836,118,67,21,true,true,true,false,true,720p,0.495,5,0.333,0.054,8,239,IR,true,id
video_0030063,creator_00393,2025-04-04T05:43:02.598Z,Gaming,55,132,6033,446,58,9,true,true,true,false,true,1080p,0.923,39,0.709,0.085,5,102,BD,true,ru
video_0030064,creator_04012,2025-04-30T06:37:08.928Z,Lifestyle,55,106,1339,86,8,3,true,true,true,false,true,1080p,0.687,17,0.309,0.072,8,235,BD,true,fr
video_0030065,creator_01945,2025-04-21T23:24:38.722Z,Motivation,40,114,13408,798,296,120,true,true,true,false,true,1080p,0.819,17,0.425,0.091,3,71,JP,true,en
video_0030066,creator_03805,2025-03-12T10:43:16.188Z,Fashion,55,155,1208,43,24,8,true,true,false,true,false,1080p,0.761,20,0.364,0.062,7,92,PK,true,pl
video_0030067,creator_02199,2025-07-22T23:49:03.332Z,Travel,55,22,1138,78,22,11,false,false,false,false,true,1080p,0.702,43,0.782,0.098,9,82,US,true,ja
video_0030068,creator_04791,2025-06-05T12:42:08.443Z,Sports,15,70,1001,48,11,7,true,false,true,false,true,720p,0.627,5,0.333,0.066,3,227,MX,true,hi
video_0030069,creator_04736,2025-07-25T00:11:52.283Z,Beauty,50,20,1404,81,27,6,true,false,true,true,true,1080p,0.715,34,0.68,0.081,3,138,US,false,ko
video_0030070,creator_00799,2025-07-30T05:23:26.492Z,Pets,25,15,9506,477,118,52,true,false,true,false,true,1080p,0.792,11,0.44,0.068,6,155,PK,true,ar
video_0030071,creator_00651,2025-02-18T19:29:47.943Z,Dance,40,177,6537,510,58,8,true,true,true,true,true,1080p,0.924,30,0.75,0.088,3,122,IR,true,vi
video_0030072,creator_04250,2025-03-11T11:24:13.767Z,Lifestyle,35,156,1033,36,5,2,true,true,true,false,false,1080p,0.017,11,0.314,0.042,9,199,PH,true,id
video_0030073,creator_01964,2025-04-15T17:00:12.820Z,Education,20,121,66044,5484,1472,433,true,false,true,true,true,1080p,0.219,14,0.7,0.112,6,63,TR,true,bn
video_0030074,creator_01122,2025-06-15T01:36:15.883Z,Dance,20,60,1001,93,4,6,true,true,true,true,true,1080p,0.561,12,0.6,0.103,3,194,IR,true,hi
video_0030075,creator_03165,2025-06-17T00:39:21.853Z,Technology,45,58,2230,92,7,21,true,true,true,true,true,1080p,0.641,23,0.511,0.054,6,120,IR,false,tr
video_0030076,creator_01696,2025-06-19T15:29:18.088Z,Art,20,56,17187,577,155,27,true,false,false,false,true,1080p,0.436,13,0.65,0.044,3,197,KR,true,hi
video_0030077,creator_03339,2025-05-12T18:49:26.560Z,Fitness,55,94,1001,41,20,10,true,false,true,true,true,720p,0.716,21,0.382,0.071,7,164,MX,true,it
video_0030078,creator_00504,2025-05-09T22:30:42.424Z,Kids,60,96,1668,148,36,16,true,true,false,false,false,720p,0.596,48,0.8,0.12,4,74,TR,false,es
video_0030079,creator_00618,2025-04-04T00:34:12.709Z,Fitness,55,132,1870,148,26,13,true,true,true,false,false,1080p,0.693,48,0.873,0.1,2,183,GB,true,sv
video_0030080,creator_02732,2025-02-26T14:12:45.447Z,Fitness,15,169,97506,7248,721,984,true,true,true,false,false,1080p,0.725,5,0.333,0.092,9,82,BR,false,vi
video_0030081,creator_04591,2025-05-26T10:02:48.573Z,Fashion,30,80,149454,13925,2747,983,true,false,false,false,true,1080p,0.585,11,0.367,0.118,3,225,FR,true,en
video_0030082,creator_03190,2025-08-07T21:40:50.754Z,Kids,40,7,1002,27,20,9,false,true,false,false,true,1080p,0.175,25,0.625,0.056,6,130,FR,true,vi
video_0030083,creator_02237,2025-05-30T14:31:48.998Z,Travel,25,76,1219,47,22,10,true,true,true,true,true,1080p,0.343,14,0.56,0.065,9,107,TH,false,id
video_0030084,creator_01341,2025-08-03T11:56:03.217Z,Food,20,11,24079,1745,324,243,true,false,true,true,true,720p,0.12,15,0.75,0.096,4,206,DE,false,vi
video_0030085,creator_01480,2025-06-14T15:50:18.376Z,Beauty,50,61,54910,3884,181,313,false,true,true,false,true,1080p,0.182,16,0.32,0.08,3,141,KR,true,ja
video_0030086,creator_02781,2025-06-03T10:59:35.329Z,Sports,30,72,1023,90,16,7,true,true,false,false,true,1080p,0.909,9,0.3,0.11,7,220,JP,false,nl
video_0030087,creator_04544,2025-07-11T22:00:19.103Z,Fitness,15,34,1001,80,4,6,false,true,true,true,true,1080p,0.331,5,0.333,0.09,5,54,DE,true,zh
video_0030088,creator_04388,2025-08-11T08:06:25.743Z,Sports,15,3,1011,97,17,10,true,false,false,true,true,1080p,0.186,12,0.8,0.123,9,148,FR,false,bn
video_0030089,creator_03542,2025-06-22T15:20:53.661Z,Travel,45,53,12042,301,79,82,true,false,true,false,true,1080p,0.189,31,0.689,0.038,6,209,PH,true,ru
video_0030090,creator_00099,2025-08-10T08:16:13.475Z,Lifestyle,25,4,1021,37,10,1,true,false,true,false,true,720p,0.743,12,0.48,0.047,5,236,BR,false,it
video_0030091,creator_01158,2025-07-22T01:08:25.024Z,Art,45,23,1001,49,9,3,true,false,true,false,true,1080p,0.845,32,0.711,0.061,5,115,KR,true,ko
video_0030092,creator_04646,2025-05-24T19:11:58.166Z,Music,45,82,1001,95,14,5,true,true,true,false,true,720p,0.014,30,0.667,0.114,5,69,GB,true,hi
video_0030093,creator_02604,2025-04-09T23:09:51.616Z,Food,45,126,82731,3951,288,250,true,true,false,false,true,720p,0.311,39,0.867,0.054,5,204,IT,true,it
video_0030094,creator_04444,2025-05-25T02:25:00.894Z,Motivation,40,81,1002,96,22,2,false,true,true,true,true,1080p,0.407,12,0.3,0.12,7,227,IN,false,en
video_0030095,creator_01540,2025-04-07T12:33:39.796Z,Gaming,15,129,1022,30,9,10,false,true,true,true,true,1080p,0.565,12,0.8,0.048,2,238,ID,true,ar
video_0030096,creator_04447,2025-02-24T13:40:49.915Z,Education,60,171,1001,33,3,6,true,true,true,true,true,1080p,0.422,27,0.45,0.042,4,175,ZA,false,nl
video_0030097,creator_04840,2025-06-23T23:37:20.023Z,Technology,25,51,5088,393,56,45,true,true,true,false,true,1080p,0.439,21,0.84,0.097,6,228,ID,false,ko
video_0030098,creator_01823,2025-06-10T08:46:09.746Z,Science,55,65,1971,88,30,3,true,true,true,false,true,720p,0.366,29,0.527,0.061,8,219,MX,true,pl
