user_id,registration_date,age,gender,country,language,account_age_days,subscriber_count,subscription_count,total_watch_time_minutes,total_video_views,total_likes_given,total_shares_given,total_comments_given,preferred_categories,avg_session_length_minutes,is_premium,primary_device,primary_platform,last_active
user_020354,2022-03-25T05:58:49.753Z,23,F,ZA,ar,1238,767,217,13605,7875,1525,416,453,Technology;Sports;Comedy;Fashion;Art,9,false,mobile,web,2025-08-13T02:52:40.862Z
user_020355,2023-11-01T10:11:21.571Z,44,M,KR,ko,652,901,129,6804,3513,249,208,220,Fashion;Kids,14,false,desktop,web,2025-08-12T08:40:18.025Z
user_020356,2023-01-20T16:23:55.143Z,16,O,GB,fr,937,2874,320,9514,8263,693,382,732,Comedy;Fitness;Dance;Music;Kids,23,false,desktop,android,2025-08-08T23:54:58.731Z
user_020357,2020-11-25T06:35:17.070Z,32,M,PH,th,1723,46,42,15200,925,90,50,88,Comedy;Dance,11,false,tablet,android,2025-08-08T12:25:11.613Z
user_020358,2024-08-27T02:22:37.716Z,36,O,IR,sv,352,851,115,3440,7071,477,251,605,Art;DIY;Fitness,11,false,mobile,ios,2025-08-08T19:49:39.191Z
user_020359,2025-06-18T10:00:44.210Z,49,M,BR,hi,57,1103,246,12887,5003,944,182,212,Fitness;Kids;Fashion;Food;Technology,17,false,mobile,ios,2025-08-12T03:07:47.449Z
user_020360,2021-07-01T11:38:46.956Z,48,F,IT,de,1505,647,309,5312,3269,612,165,257,Education;Comedy;Travel;Technology,22,false,tablet,ios,2025-08-13T05:20:17.246Z
user_020361,2022-04-08T06:06:39.720Z,22,F,IR,fr,1224,86,106,14115,8214,878,322,240,Comedy;Music;Motivation;Travel,14,false,tablet,android,2025-08-13T19:52:23.488Z
user_020362,2021-02-20T14:24:51.576Z,36,M,NG,th,1636,169,275,9508,6612,904,273,534,Art;Fashion;News;Lifestyle;Beauty,11,false,desktop,android,2025-08-08T13:13:42.114Z
user_020363,2022-01-31T16:43:16.763Z,34,M,TH,de,1291,1462,290,10141,7672,1459,146,740,Comedy;Dance;Music;Beauty,22,false,desktop,web,2025-08-12T14:50:36.319Z
user_020364,2025-04-29T15:45:46.761Z,18,M,FR,it,107,1113,314,3664,1208,234,28,98,DIY;Comedy;Pets;Travel,21,false,desktop,android,2025-08-11T17:10:33.556Z
user_020365,2024-08-30T15:50:10.435Z,24,F,BR,es,349,1371,361,5236,4462,802,89,140,Comedy;Fashion;News;Lifestyle;Pets,9,false,mobile,ios,2025-08-12T07:36:04.898Z
user_020366,2021-01-07T09:36:16.023Z,50,M,ZA,tr,1680,499,213,12975,3569,668,163,296,Comedy;Dance;Pets;Food,9,false,desktop,android,2025-08-09T13:08:47.243Z
user_020367,2022-07-02T06:30:28.077Z,24,M,GB,hi,1139,559,113,1459,2801,219,158,110,Fitness;Pets;Education;Comedy;Sports,22,false,mobile,android,2025-08-13T02:17:07.671Z
user_020368,2022-09-27T00:54:54.789Z,37,F,BR,it,1052,858,120,9615,3507,449,38,334,Technology;Education,7,false,mobile,ios,2025-08-14T05:23:01.998Z
user_020369,2023-12-19T22:33:25.197Z,36,O,IR,sv,603,468,417,7318,2701,486,102,257,Sports;DIY;Food;Comedy;Kids,19,false,tablet,ios,2025-08-08T12:52:11.492Z
user_020370,2025-03-17T13:26:19.835Z,19,M,PK,pl,150,106,326,10263,7974,1204,438,564,Sports;Fashion;Kids;Pets;DIY,8,false,tablet,web,2025-08-09T13:52:18.371Z
user_020371,2023-09-24T05:38:07.393Z,25,F,ZA,tr,690,705,334,14562,1937,154,29,169,Comedy;Fitness,18,false,mobile,web,2025-08-09T08:29:57.813Z
user_020372,2024-05-22T18:22:22.488Z,18,M,IR,pl,449,3091,27,11494,1970,212,94,113,Beauty;Lifestyle,24,false,mobile,ios,2025-08-14T14:58:47.058Z
user_020373,2021-05-23T16:30:10.759Z,32,O,TH,bn,1544,819,287,2777,1829,320,80,106,Art;Technology;Fitness;News;DIY,6,false,tablet,web,2025-08-12T14:33:40.491Z
user_020374,2020-09-22T15:43:50.045Z,33,M,ID,pt,1787,1025,103,15584,6967,944,287,427,Art;Sports;Comedy;News;Gaming,20,true,mobile,ios,2025-08-12T06:27:12.427Z
user_020375,2024-04-01T20:24:40.890Z,36,M,JP,th,500,1012,13,10202,986,121,58,69,Science;Pets,17,false,tablet,android,2025-08-13T13:03:16.107Z
user_020376,2022-10-16T08:01:30.351Z,47,M,TH,zh,1033,893,391,8280,5795,607,296,382,Fashion;News;Motivation,18,false,desktop,android,2025-08-09T09:06:07.533Z
user_020377,2022-05-20T07:08:58.138Z,20,O,DE,ja,1182,485,358,7073,3712,554,117,214,Pets;Lifestyle;Gaming,18,true,desktop,android,2025-08-11T14:13:55.769Z
user_020378,2022-01-19T08:27:15.075Z,43,F,NG,pt,1303,867,156,4437,1397,220,49,120,Beauty;Lifestyle;Comedy,16,false,desktop,web,2025-08-10T00:24:46.549Z
user_020379,2024-12-18T20:16:03.680Z,45,M,TR,ko,239,795,465,14590,7533,552,334,503,Fitness;Travel;Comedy;Lifestyle,22,false,desktop,ios,2025-08-11T06:59:43.272Z
user_020380,2022-08-11T02:06:24.207Z,16,O,IN,sv,1099,994,390,8932,2104,173,26,61,Motivation;Gaming;Travel,5,true,mobile,web,2025-08-08T03:04:18.344Z
user_020381,2022-01-14T05:30:21.956Z,30,O,JP,it,1308,247,414,10171,760,67,18,33,Dance;Music;Pets,7,false,desktop,android,2025-08-10T11:58:48.582Z
user_020382,2025-02-01T04:43:44.952Z,22,O,IN,bn,194,1103,492,5981,1128,101,49,64,Sports;Travel;Gaming,21,false,mobile,web,2025-08-10T03:09:55.036Z
user_020383,2023-04-04T00:14:57.832Z,25,M,IR,ar,863,785,386,9611,3934,475,103,257,DIY;Motivation,17,false,desktop,ios,2025-08-14T18:04:45.838Z
user_020384,2021-09-15T12:17:39.024Z,47,M,IT,ja,1429,2173,320,11589,4541,318,227,404,Comedy;Sports;Lifestyle;Pets,9,false,desktop,ios,2025-08-13T11:23:32.686Z
user_020385,2021-12-26T06:05:59.004Z,16,M,GB,es,1327,165,192,15640,4963,935,281,282,Sports;Gaming;Dance,10,false,tablet,android,2025-08-14T02:41:58.658Z
user_020386,2022-05-02T01:44:09.556Z,41,O,ID,ko,1200,966,381,2793,3224,498,93,68,Art;Dance;Motivation,8,false,tablet,android,2025-08-11T19:19:55.886Z
user_020387,2025-03-15T03:59:51.013Z,44,F,PK,zh,152,994,111,4317,4397,684,159,382,Sports;Comedy;Fashion,5,false,mobile,android,2025-08-12T02:16:35.422Z
user_020388,2021-06-16T10:51:24.536Z,38,O,BD,de,1520,637,161,11844,5301,850,308,460,Music;Dance,16,false,mobile,ios,2025-08-13T02:40:25.428Z
user_020389,2025-04-01T15:11:07.368Z,30,O,ID,fr,135,684,392,6785,859,162,47,74,Travel;DIY;Music;Art;Science,10,false,desktop,android,2025-08-14T11:42:43.090Z
user_020390,2023-10-10T10:20:25.346Z,39,F,IT,it,674,213,71,10451,1627,210,90,139,News;Education;Gaming;Sports;DIY,12,false,desktop,android,2025-08-10T06:25:43.230Z
user_020391,2025-08-01T05:24:28.577Z,38,F,DE,id,13,1393,291,11870,3299,419,147,115,Gaming;Fashion;Motivation;Lifestyle;Art,16,false,tablet,ios,2025-08-13T00:11:15.317Z
user_020392,2022-12-30T00:15:01.102Z,16,F,JP,ar,958,2852,361,7518,5614,1052,160,193,Gaming;Fitness,17,false,desktop,ios,2025-08-08T13:15:55.834Z
user_020393,2021-03-03T03:14:35.544Z,18,F,ID,vi,1625,817,346,6185,1720,157,50,61,Fitness;Fashion;Lifestyle;Gaming;Sports,12,true,mobile,ios,2025-08-09T18:27:16.188Z
user_020394,2025-01-13T22:01:58.965Z,29,O,BD,ar,213,261,473,11673,4451,503,231,91,Sports;Fashion,7,false,mobile,ios,2025-08-13T01:38:24.985Z
user_020395,2020-12-29T00:38:29.941Z,39,M,ZA,vi,1689,359,380,15862,6022,925,288,232,Comedy;Sports;Motivation,23,true,tablet,web,2025-08-11T10:41:16.314Z
user_020396,2025-02-18T23:02:54.354Z,42,M,ZA,bn,176,588,257,1219,2255,245,86,84,Science;Music,19,false,mobile,web,2025-08-08T07:37:53.804Z
user_020397,2021-11-24T06:18:19.194Z,45,O,JP,bn,1359,903,240,14789,2864,277,88,281,Travel;Food;Education;Fitness;Kids,19,false,tablet,web,2025-08-11T04:09:20.516Z
user_020398,2021-10-07T13:02:14.880Z,23,O,IN,hi,1407,537,498,8651,4311,495,62,233,Art;Technology;DIY;Pets,14,true,mobile,web,2025-08-09T09:07:35.067Z
user_020399,2021-03-08T18:35:59.051Z,48,F,VN,th,1620,966,64,11542,5815,1072,271,477,Gaming;News;Sports;Comedy;Pets,14,false,desktop,ios,2025-08-13T18:14:09.141Z
user_020400,2022-04-30T09:39:25.310Z,41,F,PK,bn,1202,976,69,3426,916,176,9,62,Pets;Dance;Lifestyle;Beauty,14,false,tablet,web,2025-08-13T02:11:21.969Z
user_020401,2024-11-09T20:32:26.420Z,37,O,IN,es,278,941,130,10117,7485,902,255,703,Art;Education;Gaming;Music,9,false,mobile,android,2025-08-11T03:31:42.173Z
user_020402,2023-06-08T06:02:47.043Z,28,M,TR,th,798,950,91,1068,4689,315,82,389,Food;Fashion;Technology;Pets;Gaming,6,false,tablet,ios,2025-08-08T08:46:58.124Z
user_020403,2021-01-11T12:24:04.055Z,50,O,FR,nl,1676,48,414,7370,5025,1003,96,424,Comedy;Lifestyle,9,false,mobile,ios,2025-08-09T20:16:18.971Z
user_020404,2022-11-02T23:04:50.160Z,50,O,BD,fr,1015,113,196,10364,813,150,15,32,Sports;Technology;Travel;Comedy,19,true,desktop,ios,2025-08-08T08:26:25.804Z
user_020405,2021-04-07T11:11:57.260Z,23,F,TR,bn,1590,902,220,7292,5419,445,76,135,DIY;Music;Lifestyle;Dance;Fitness,18,true,desktop,android,2025-08-10T19:05:01.730Z
user_020406,2021-12-12T18:10:47.186Z,18,O,MX,sv,1341,810,90,9467,3549,437,205,311,Gaming;News;Motivation,7,true,mobile,ios,2025-08-14T20:40:15.024Z
user_020407,2021-06-14T02:32:18.160Z,38,O,IN,vi,1522,592,71,2000,7529,449,362,221,Dance;News,19,false,desktop,web,2025-08-09T17:13:40.737Z
user_020408,2021-08-28T11:58:29.680Z,38,F,TR,pl,1447,438,415,2047,6688,846,175,143,Travel;Beauty;Fashion,23,false,mobile,android,2025-08-08T10:48:05.384Z
user_020409,2025-06-15T17:15:01.766Z,37,M,DE,tr,60,631,130,10787,5523,367,141,181,Dance;Food;Gaming;Fitness,9,false,mobile,ios,2025-08-10T08:56:37.364Z
user_020410,2023-06-13T00:08:29.852Z,29,O,ZA,ar,793,704,214,11792,2377,347,66,95,Motivation;Music;News;Technology;Gaming,11,false,tablet,ios,2025-08-10T14:09:31.240Z
user_020411,2023-01-23T19:06:09.339Z,48,M,NG,bn,934,2182,250,9918,2679,325,106,61,Gaming;Comedy;Travel;Technology,19,false,tablet,android,2025-08-13T00:31:07.433Z
user_020412,2022-05-01T01:11:41.055Z,16,M,PH,hi,1201,758,507,3461,1575,249,38,125,Motivation;Comedy,23,false,desktop,android,2025-08-09T18:05:05.696Z
user_020413,2025-07-29T16:34:42.066Z,25,O,MX,ko,16,461,484,5932,6607,916,226,479,Art;Fashion;Music;Food,13,false,desktop,android,2025-08-11T07:42:09.463Z
user_020414,2022-09-26T20:12:44.119Z,20,O,DE,ar,1053,427,503,13964,1243,168,15,121,Gaming;Music;News;Sports;Art,20,false,mobile,android,2025-08-12T05:44:38.048Z
user_020415,2023-08-02T12:50:20.335Z,16,M,PK,sv,743,253,168,13332,2400,460,103,145,Motivation;News;Fitness;Beauty;Fashion,18,false,tablet,ios,2025-08-13T07:11:59.098Z
user_020416,2022-03-22T10:15:38.532Z,43,M,US,it,1241,816,134,6635,5313,353,196,446,Comedy;Dance,12,false,mobile,web,2025-08-09T04:23:24.807Z
user_020417,2020-12-21T11:54:14.549Z,24,F,PK,sv,1697,710,403,8469,1761,295,42,118,Fashion;Travel;Gaming;Music;Food,20,false,tablet,android,2025-08-13T08:26:04.330Z
user_020418,2024-05-07T01:18:24.310Z,42,M,TR,ko,464,630,26,14905,4699,562,116,182,Music;Dance;Education;Sports;News,18,false,desktop,web,2025-08-10T16:50:22.517Z
user_020419,2021-11-27T15:32:47.371Z,16,O,GB,ko,1356,469,42,4440,7058,579,219,350,Kids;Motivation;Comedy;Fitness,16,false,tablet,ios,2025-08-10T03:43:26.134Z
user_020420,2021-10-17T17:05:35.354Z,40,O,PK,fr,1397,566,410,13867,5887,1066,258,182,Science;Sports,17,false,tablet,web,2025-08-12T15:29:27.082Z
user_020421,2021-01-18T09:15:53.198Z,28,M,ID,ja,1669,932,234,4371,5377,620,68,450,Fitness;Music;Lifestyle;Fashion;Beauty,23,false,desktop,android,2025-08-14T11:57:27.219Z
user_020422,2024-03-24T02:53:28.516Z,49,O,DE,ja,508,1378,447,15240,3473,664,173,121,Motivation;Fitness,7,false,tablet,web,2025-08-12T04:50:44.808Z
user_020423,2025-03-22T13:51:57.711Z,33,O,NG,it,145,1061,110,9587,3866,597,223,174,Lifestyle;Food,24,true,tablet,ios,2025-08-09T09:45:47.587Z
user_020424,2022-07-27T21:47:26.764Z,27,M,ID,th,1114,566,156,3631,8051,1298,478,446,Gaming;DIY;Food;Pets;Beauty,9,false,mobile,web,2025-08-08T09:05:26.685Z
user_020425,2022-04-19T00:08:48.683Z,50,M,DE,ko,1213,605,508,12837,2525,436,122,185,Motivation;Lifestyle;News;Kids;Art,12,false,tablet,android,2025-08-08T18:20:30.787Z
user_020426,2023-12-22T00:47:48.785Z,45,O,KR,nl,601,806,195,12004,7063,1266,195,691,DIY;Fitness;Lifestyle,12,false,desktop,web,2025-08-10T03:48:25.663Z
user_020427,2024-04-18T21:29:27.715Z,22,F,ID,es,483,17,483,1952,1455,232,41,90,Music;Art,14,false,desktop,android,2025-08-14T08:51:49.675Z
user_020428,2021-11-21T23:11:14.291Z,18,O,ID,it,1361,960,136,3658,7150,1022,114,224,Art;Comedy,23,false,mobile,android,2025-08-12T16:03:36.773Z
user_020429,2024-09-29T05:57:42.355Z,20,O,TH,en,319,809,168,12176,4033,607,68,305,Comedy;Art;Lifestyle,15,false,mobile,android,2025-08-08T08:11:46.687Z
user_020430,2023-12-26T14:26:07.024Z,30,F,VN,es,597,393,433,12024,696,78,16,44,Gaming;Dance;Science;Beauty,17,false,desktop,ios,2025-08-13T21:27:52.086Z
user_020431,2023-10-15T11:36:52.331Z,50,O,KR,fr,669,1132,88,10918,5335,767,272,344,DIY;Dance;Gaming;Science;Pets,11,false,desktop,ios,2025-08-08T17:35:02.782Z
user_020432,2025-03-28T17:34:12.012Z,23,F,BD,tr,139,1252,499,4483,7783,1437,459,669,Sports;Comedy,16,false,desktop,android,2025-08-13T03:59:57.482Z
user_020433,2024-03-06T13:36:02.130Z,33,F,JP,ja,526,212,464,11336,5500,491,173,158,Sports;Music;Pets;Lifestyle,7,false,tablet,android,2025-08-10T22:37:21.652Z
user_020434,2025-03-11T01:15:50.885Z,40,F,NG,tr,156,1312,100,10790,7696,1351,77,351,Gaming;Fashion;Kids;Sports,23,false,desktop,android,2025-08-12T19:01:18.977Z
user_020435,2025-06-30T19:22:29.782Z,25,F,GB,th,45,568,296,1676,4471,271,250,147,Music;Food;News;Lifestyle;DIY,6,false,tablet,web,2025-08-08T07:32:13.908Z
user_020436,2025-05-29T10:17:44.116Z,20,F,DE,ru,77,591,437,14804,7870,809,399,430,Gaming;Food,21,false,desktop,android,2025-08-10T07:01:38.511Z
user_020437,2023-03-13T03:40:26.915Z,23,O,ID,ru,885,728,200,9914,5294,736,97,393,Sports;News;Music;Art,7,false,tablet,web,2025-08-14T17:18:16.849Z
user_020438,2021-02-25T11:34:15.379Z,21,F,TH,bn,1631,905,132,1539,4945,674,196,398,Lifestyle;Gaming;Fashion,17,true,desktop,android,2025-08-14T04:28:48.655Z
user_020439,2021-04-19T23:48:37.785Z,17,O,DE,ru,1577,635,479,7111,4273,308,162,247,Music;Lifestyle;Beauty;Food;Technology,19,false,mobile,web,2025-08-08T19:24:02.564Z
user_020440,2021-10-18T17:54:58.381Z,41,F,ZA,ru,1396,85,369,14896,2495,372,126,102,Comedy;Dance;Travel,19,false,mobile,ios,2025-08-08T11:42:26.230Z
user_020441,2025-03-04T20:44:33.268Z,47,O,MX,ko,163,82,504,5992,6574,1303,292,161,Science;Food;Kids;Gaming;Art,5,false,mobile,android,2025-08-14T10:47:41.621Z
user_020442,2021-07-22T16:27:07.035Z,23,O,KR,vi,1484,905,24,1183,3671,189,114,103,Sports;Beauty;Lifestyle;Fitness;News,16,false,tablet,android,2025-08-08T21:45:06.834Z
user_020443,2021-01-11T01:09:16.319Z,32,O,MX,pt,1676,1972,129,9430,8223,1355,401,583,News;Music,9,false,desktop,android,2025-08-11T20:07:48.190Z
user_020444,2021-07-16T09:11:45.748Z,50,F,FR,it,1490,387,81,5451,1685,118,81,77,Beauty;Comedy;Food;Fitness;Lifestyle,15,false,tablet,ios,2025-08-11T05:06:48.354Z
user_020445,2022-12-25T11:20:10.430Z,31,O,BD,de,963,41,436,3748,1754,132,63,156,Comedy;Dance;Sports;Gaming;Fashion,6,false,mobile,web,2025-08-11T09:04:31.339Z
user_020446,2022-10-01T08:40:08.835Z,33,M,PK,pt,1048,358,154,7795,1626,165,64,85,Art;Technology;Music;Comedy,12,true,mobile,ios,2025-08-14T07:34:32.937Z
user_020447,2024-05-02T20:28:49.578Z,41,F,VN,tr,469,170,68,4680,2976,211,121,134,Fashion;Comedy;Sports,8,true,desktop,ios,2025-08-07T23:02:30.494Z
user_020448,2024-10-11T16:16:52.387Z,20,M,DE,es,307,262,183,10400,6285,580,222,497,Fashion;Lifestyle,16,false,tablet,web,2025-08-12T06:56:04.063Z
user_020449,2020-09-27T17:14:25.203Z,42,F,ID,id,1782,423,59,12947,6073,1111,165,183,DIY;Gaming,6,false,tablet,web,2025-08-13T07:11:27.066Z
user_020450,2022-08-20T07:07:41.698Z,29,O,TR,sv,1090,787,314,4609,1813,235,86,80,Comedy;Music;Art;Education,24,false,tablet,ios,2025-08-10T18:03:08.834Z
user_020451,2021-05-05T11:36:03.351Z,46,F,PH,ar,1562,516,368,2721,6224,714,293,270,Fitness;News;Food;Comedy,20,false,tablet,web,2025-08-14T13:31:54.517Z
user_020452,2024-04-20T09:30:56.923Z,28,M,ZA,pl,481,178,465,9719,1488,188,45,110,Dance;Lifestyle;Comedy;DIY,19,false,tablet,ios,2025-08-13T09:48:38.218Z
user_020453,2022-10-29T00:39:14.725Z,43,F,IN,en,1020,978,10,4221,6707,1301,336,257,Science;Pets;Fashion,19,false,desktop,android,2025-08-09T02:12:25.207Z
user_020454,2024-05-13T04:17:49.869Z,32,F,ID,tr,458,405,112,2114,979,59,44,60,Comedy;Education,11,false,tablet,web,2025-08-09T03:01:46.084Z
user_020455,2024-05-31T06:26:48.567Z,29,O,US,th,440,68,77,14228,5937,914,213,311,Travel;Beauty;Pets;Comedy;News,22,false,desktop,web,2025-08-10T23:26:32.071Z
user_020456,2021-04-16T06:50:35.013Z,22,F,ID,nl,1581,575,383,9026,6767,372,360,236,Comedy;DIY;Motivation,16,false,mobile,web,2025-08-12T23:00:27.679Z
user_020457,2021-12-30T20:24:31.533Z,39,O,BD,pl,1323,415,361,7526,3884,303,121,358,News;Sports;Beauty;Education,14,false,tablet,android,2025-08-11T14:32:04.998Z
user_020458,2021-12-21T01:23:51.913Z,19,M,KR,zh,1332,913,162,10801,5257,402,148,419,Music;Gaming;Kids;Motivation,21,false,tablet,ios,2025-08-11T10:34:43.722Z
user_020459,2021-03-01T01:13:26.376Z,31,M,IR,tr,1627,1350,434,10968,6269,1115,277,413,DIY;News,15,false,mobile,android,2025-08-13T20:23:42.596Z
user_020460,2023-04-23T00:00:55.955Z,49,M,TR,vi,844,1105,135,7843,2416,423,40,229,News;Dance;Kids;Education,13,false,desktop,ios,2025-08-11T08:38:26.093Z
user_020461,2021-04-19T10:53:16.643Z,37,M,JP,de,1578,882,367,15958,5730,777,316,383,Pets;Fashion;Comedy;Sports;Food,14,false,desktop,web,2025-08-13T01:53:53.571Z
user_020462,2021-09-15T13:02:14.607Z,43,M,DE,pt,1429,405,104,10453,8219,1470,333,788,Fitness;News,15,true,mobile,android,2025-08-09T14:03:37.521Z
user_020463,2022-04-03T08:28:01.435Z,27,O,VN,tr,1229,1049,396,8278,3983,314,122,196,Science;Comedy;Food;Lifestyle,20,false,mobile,android,2025-08-12T01:37:06.339Z
user_020464,2024-05-02T02:46:24.956Z,23,M,IN,fr,469,571,176,7053,6528,849,211,194,Gaming;Comedy;Lifestyle,11,false,desktop,android,2025-08-13T17:53:19.661Z
user_020465,2023-05-07T07:15:06.663Z,26,O,BR,zh,830,1131,51,14173,1867,116,81,57,Motivation;Fitness;Food;Lifestyle;Technology,20,false,tablet,web,2025-08-09T05:57:42.238Z
user_020466,2023-05-20T18:29:33.448Z,39,M,VN,en,817,490,265,7880,5956,961,312,225,Technology;Gaming;Fashion;Lifestyle,22,false,mobile,web,2025-08-09T02:21:00.992Z
user_020467,2024-11-16T10:46:55.829Z,29,F,PH,sv,271,1011,382,7831,3439,244,56,75,Music;News;Motivation,23,true,tablet,web,2025-08-11T06:49:38.133Z
user_020468,2024-05-29T23:11:14.290Z,16,O,TH,bn,441,1827,223,2710,6178,526,240,211,Music;Fashion;Fitness;Pets,6,false,tablet,android,2025-08-09T11:28:07.976Z
user_020469,2023-11-02T23:36:56.277Z,31,M,IT,en,650,901,119,13920,4702,630,211,263,Kids;Fitness;Music,21,false,mobile,ios,2025-08-10T18:30:59.250Z
user_020470,2020-11-22T22:29:44.523Z,32,F,ZA,ko,1725,612,317,5230,5369,570,255,464,Fitness;Music;Fashion;Sports,20,false,mobile,ios,2025-08-11T21:26:58.046Z
user_020471,2025-08-02T05:24:14.573Z,27,F,ZA,bn,12,182,469,3955,8429,461,451,465,Fashion;Technology,17,false,tablet,ios,2025-08-11T01:26:40.047Z
user_020472,2021-12-01T00:14:53.274Z,48,M,DE,de,1352,165,84,7022,3344,197,62,257,Gaming;Kids;Sports;Beauty;Lifestyle,12,false,tablet,android,2025-08-13T23:16:24.663Z
user_020473,2024-09-14T03:03:33.146Z,44,O,FR,ja,334,81,397,14709,5495,726,187,328,Fitness;Food;Dance;DIY;Art,21,false,tablet,android,2025-08-13T11:02:22.316Z
user_020474,2020-10-07T08:26:42.934Z,48,F,TH,nl,1772,361,312,4284,8318,1575,450,779,Comedy;Gaming;DIY;Sports;Art,17,false,tablet,android,2025-08-08T09:35:11.588Z
user_020475,2023-10-17T14:07:33.726Z,35,O,ID,en,667,961,259,12084,7202,827,326,709,Fashion;DIY;Travel,17,false,tablet,android,2025-08-07T23:59:16.077Z
user_020476,2024-12-31T10:08:39.266Z,50,M,US,nl,226,358,350,13687,1956,260,71,127,Music;Dance,11,false,desktop,android,2025-08-12T10:22:40.438Z
user_020477,2022-05-05T06:56:49.408Z,33,O,DE,id,1197,350,420,5269,2195,290,50,214,Motivation;Comedy;Dance;Music;Fashion,19,false,tablet,web,2025-08-12T13:04:36.261Z
user_020478,2021-06-12T15:30:16.045Z,19,M,ID,vi,1524,755,197,14337,2363,362,53,127,DIY;Kids;Fitness;Beauty,9,false,desktop,web,2025-08-14T02:03:08.708Z
user_020479,2025-03-27T22:24:56.649Z,34,F,MX,th,139,1074,138,2112,720,137,30,42,Dance;Travel;Music;Kids;Education,10,false,desktop,android,2025-08-14T00:28:13.137Z
user_020480,2024-09-29T20:52:39.873Z,30,F,US,vi,319,788,410,10300,4097,537,160,265,Fitness;Music,21,false,tablet,android,2025-08-08T23:34:09.113Z
user_020481,2025-01-20T02:45:18.216Z,40,O,PH,th,206,2762,452,15575,806,124,11,51,DIY;Fashion;Fitness,15,false,tablet,ios,2025-08-12T12:49:52.207Z
user_020482,2021-12-28T06:36:14.004Z,26,M,VN,fr,1325,399,99,11391,4384,341,238,305,Food;Motivation;Sports,8,true,desktop,android,2025-08-09T22:26:22.842Z
user_020483,2023-02-19T14:26:33.538Z,28,F,NG,ru,907,562,104,9968,6766,600,194,515,Fashion;Comedy;Pets,10,false,mobile,web,2025-08-14T06:33:06.347Z
user_020484,2024-01-23T14:10:38.985Z,35,M,GB,it,569,1114,344,15586,4671,885,46,378,Travel;Motivation;Lifestyle,6,false,mobile,android,2025-08-11T20:37:39.358Z
user_020485,2021-04-13T14:27:35.137Z,24,O,ZA,pt,1584,417,169,8399,909,65,40,90,Food;Comedy;Beauty;News;Science,17,false,mobile,ios,2025-08-12T21:35:31.023Z
user_020486,2025-04-09T12:58:28.811Z,21,F,FR,es,127,602,44,15387,3868,352,132,193,Kids;Science,14,false,desktop,web,2025-08-10T19:09:06.210Z
user_020487,2023-02-15T03:00:51.041Z,28,F,PH,zh,911,389,370,15291,605,93,23,35,Education;Fashion;Gaming;Motivation;Fitness,9,true,tablet,web,2025-08-09T03:48:58.255Z
user_020488,2021-05-20T08:52:42.125Z,43,F,FR,bn,1547,975,63,8378,4901,270,124,286,Education;Comedy;Travel;Pets;Kids,9,true,tablet,web,2025-08-14T20:43:18.700Z
user_020489,2023-01-05T10:07:58.954Z,46,M,IN,bn,952,235,345,8616,4070,697,61,98,Kids;Motivation;Comedy;DIY,22,false,mobile,web,2025-08-14T05:13:12.710Z
user_020490,2022-07-05T18:58:31.074Z,26,F,IN,en,1136,850,249,13578,1401,116,52,104,Comedy;DIY,13,false,tablet,android,2025-08-13T22:58:56.357Z
user_020491,2021-02-15T09:39:22.225Z,41,O,US,id,1641,2091,441,14004,3619,528,157,139,Comedy;Kids;Lifestyle;Education;Dance,23,false,mobile,ios,2025-08-11T01:31:12.868Z
user_020492,2022-10-03T09:38:50.889Z,31,O,TR,pl,1046,70,54,1672,5468,431,302,512,Art;Kids;Dance,21,false,tablet,android,2025-08-08T22:55:43.937Z
user_020493,2021-01-08T07:56:31.799Z,25,M,BD,hi,1679,260,400,14022,4258,482,107,118,Motivation;Comedy;Dance,20,false,tablet,android,2025-08-09T15:42:21.875Z
user_020494,2021-01-05T23:35:47.017Z,22,F,PH,nl,1681,1617,498,15203,1728,298,64,90,Science;Fashion;Kids,17,true,desktop,android,2025-08-10T17:55:13.354Z
user_020495,2025-08-09T22:40:55.466Z,17,O,US,zh,4,976,424,14043,2073,355,114,54,Fitness;Music;Travel,20,true,mobile,android,2025-08-08T19:19:04.032Z
user_020496,2022-10-18T05:18:55.208Z,30,F,FR,en,1031,315,382,9187,4538,343,128,219,News;Pets;Fashion;Music,13,false,mobile,web,2025-08-11T02:59:51.545Z
user_020497,2024-01-07T20:01:54.049Z,40,F,IR,zh,585,314,462,9072,7656,726,285,584,Food;Kids;Comedy,12,false,tablet,android,2025-08-12T10:36:15.346Z
user_020498,2022-05-10T16:51:40.397Z,26,F,BD,ru,1192,530,329,2255,7307,1335,254,621,Fitness;Technology;News;Motivation,22,true,desktop,android,2025-08-12T03:07:39.615Z
user_020499,2023-08-18T02:19:17.105Z,38,F,DE,ko,727,246,126,13034,2143,265,84,199,Gaming;DIY;Comedy;Sports,23,false,mobile,ios,2025-08-10T22:56:03.788Z
user_020500,2023-08-21T08:55:17.767Z,48,O,ZA,hi,724,998,98,9654,6839,710,259,570,Fashion;Technology;Pets;Gaming;Fitness,24,false,tablet,web,2025-08-10T20:01:48.400Z
user_020501,2023-11-10T09:19:21.623Z,25,M,ZA,pl,643,1207,466,8419,7483,1344,235,438,Lifestyle;Music;Travel;Motivation,7,false,mobile,web,2025-08-09T07:45:29.764Z
